,pc_brand,pc_model,elt_condition,elt_warranty,desktop_screen_size,pc_cpu,pc_ram,pc_vga,pc_drive_capacity,elt_origin,classify,price (VND),pc_cpu_label
3484,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,16 GB,AMD,256 GB,Nước khác,laptop,14700000.0,Intel
3485,Microsoft,Surface Pro X,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Microsoft SQ2,16 GB,Onboard,256 GB,Mỹ,laptop,11500000.0,Microsoft
3486,Dell,Latitude,Mới,Còn bảo hành,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Mỹ,laptop,6500000.0,Intel
3487,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,laptop,5200000.0,Intel
3488,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Mỹ,laptop,6500000.0,Intel
3489,MSI,GF Series,Đã sử dụng (chưa sửa chữa),>12 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Việt Nam,laptop,11999000.0,Intel
3490,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Pentium,4 GB,Onboard,128 GB,Việt Nam,laptop,3300000.0,Intel
3491,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,8 GB,Onboard,128 GB,Nhật Bản,laptop,2600000.0,Intel
3492,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,16 GB,Onboard,250 GB,Việt Nam,laptop,3500000.0,Intel
3493,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nước khác,laptop,7300000.0,Intel
3494,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Việt Nam,laptop,14800000.0,Intel
3495,HP,Elitebook,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,5990000.0,Intel
3496,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,256 GB,Việt Nam,laptop,5799999.0,Intel
3497,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Việt Nam,laptop,7900000.0,Intel
3498,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Nước khác,laptop,6600000.0,Intel
3499,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,6300000.0,Intel
3500,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,4900000.0,Intel
3501,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,laptop,5200000.0,Intel
3502,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,4500000.0,Intel
3503,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,512 GB,Việt Nam,laptop,13900000.0,Intel
3504,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),7-12 tháng,15 - 16.9 inch,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,laptop,4800000.0,Intel
3505,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,laptop,3000000.0,Intel
3506,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Việt Nam,laptop,5900000.0,Intel
3507,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,8 GB,NVIDIA,128 GB,Nhật Bản,laptop,2500000.0,Intel
3508,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,4100000.0,Intel
3509,Asus,X Series,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,500 GB,Việt Nam,laptop,3500000.0,Intel
3510,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nhật Bản,laptop,4000000.0,Intel
3511,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,16 GB,Onboard,480 GB,Nước khác,laptop,6000000.0,Intel
3512,Dell,Latitude,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,1500000.0,Intel
3513,Acer,Aspire,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,2500000.0,Intel
3514,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,5500000.0,Intel
3515,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Nước khác,laptop,2000000.0,Intel
3516,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,250 GB,Mỹ,laptop,4900000.0,Intel
3517,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Celeron,4 GB,Onboard,256 GB,Nước khác,laptop,3690000.0,Intel
3518,Sony,Vaio Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,laptop,1800000.0,Intel
3519,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Mỹ,laptop,1500000.0,Intel
3520,Toshiba,Portege,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,laptop,1900000.0,Intel
3521,Dell,Vostro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,6 GB,Onboard,128 GB,Hàn Quốc,laptop,2800000.0,Intel
3522,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,16 GB,AMD,256 GB,Mỹ,laptop,18800000.0,Intel
3523,Acer,Aspire,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,> 1 TB,Việt Nam,laptop,5999000.0,Intel
3524,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,4 GB,Onboard,256 GB,Nước khác,laptop,4900000.0,Intel
3525,Apple,MacBook Air,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,laptop,5000000.0,Intel
3526,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,4 GB,Onboard,128 GB,Việt Nam,laptop,3560000.0,Intel
3527,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Hàn Quốc,laptop,5999999.0,Intel
3528,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Mỹ,laptop,1500000.0,Intel
3529,Microsoft,Surface Pro 7,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Nước khác,laptop,15000000.0,Intel
3530,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,6300000.0,Intel
3531,HP,Envy,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Nước khác,laptop,22500000.0,Intel
3532,Dell,Inspiron,Đã sử dụng (qua sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Nước khác,laptop,1950000.0,Intel
3533,Asus,K Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,8 GB,NVIDIA,256 GB,Việt Nam,laptop,1650000.0,Intel
3534,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Nước khác,laptop,4200000.0,Intel
3535,Dell,Precision,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Xeon,16 GB,NVIDIA,512 GB,Mỹ,laptop,14890000.0,Intel
3536,Dell,Precision,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i7,32 GB,NVIDIA,512 GB,Mỹ,laptop,20200000.0,Intel
3537,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Thái Lan,laptop,1550000.0,Intel
3538,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,laptop,16700000.0,Intel
3539,Asus,ASUSPRO,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,4 GB,NVIDIA,128 GB,Thái Lan,laptop,2250000.0,Intel
3540,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i3,8 GB,Onboard,128 GB,Nước khác,laptop,4200000.0,Intel
3541,Dell,Precision,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,laptop,19600000.0,Intel
3542,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Mỹ,laptop,2000000.0,Intel
3543,Dell,XPS,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Mỹ,laptop,17600000.0,Intel
3544,Asus,ASUSPRO,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,4500000.0,Intel
3545,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Celeron,4 GB,Onboard,128 GB,Nước khác,laptop,1000000.0,Intel
3546,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,5600000.0,Intel
3547,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Mỹ,laptop,2000000.0,Intel
3548,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,4 GB,Onboard,512 GB,Nước khác,laptop,9000000.0,Intel
3549,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,laptop,6000000.0,Intel
3550,HP,Pavilion,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,3000000.0,Intel
3551,HP,ProBook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,AMD,4 GB,NVIDIA,128 GB,Nước khác,laptop,1400000.0,AMD
3552,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i7,32 GB,Onboard,256 GB,Mỹ,laptop,7000000.0,Intel
3553,Lenovo,ThinkPad,Mới,1 tháng,15 - 16.9 inch,Intel Core i9,16 GB,NVIDIA,1 TB,Mỹ,laptop,42800000.0,Intel
3554,Panasonic,CF,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,250 GB,Nước khác,laptop,2300000.0,Intel
3555,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,250 GB,Việt Nam,laptop,3500000.0,Intel
3556,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,< 128 GB,Nhật Bản,laptop,1000000.0,Intel
3557,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,6990000.0,Intel
3558,Apple,MacBook Pro M2,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Apple M2,8 GB,Onboard,256 GB,Nước khác,laptop,27990000.0,Apple
3559,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Nước khác,laptop,9000000.0,Intel
3560,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i3,8 GB,Onboard,256 GB,Nước khác,laptop,4500000.0,Intel
3561,Hãng Khác,Dòng khác,Đã sử dụng (chưa sửa chữa),2 tháng,15 - 16.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nước khác,laptop,16000000.0,Intel
3562,Apple,MacBook,Đã sử dụng (chưa sửa chữa),1 tháng,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,4800000.0,Intel
3563,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i3,8 GB,Onboard,256 GB,Mỹ,laptop,6890000.0,Intel
3564,Dell,Inspiron,Mới,2 tháng,13 - 14.9 inch,Intel Core i7,8 GB,AMD,128 GB,Trung Quốc,laptop,7000000.0,Intel
3565,HP,Spectre,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nhật Bản,laptop,6800000.0,Intel
3566,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,8 GB,Onboard,128 GB,Nước khác,laptop,2500000.0,Intel
3567,Acer,Aspire,Mới,7-12 tháng,15 - 16.9 inch,Ryzen 5,8 GB,NVIDIA,512 GB,Việt Nam,laptop,13333333.0,AMD
3568,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,128 GB,Nước khác,laptop,2850000.0,Intel
3569,Asus,FX Series/ZX Series,Mới,>12 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Việt Nam,laptop,17999999.0,Intel
3570,Dell,Vostro,Mới,Còn bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,6399999.0,Intel
3571,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,2900000.0,Intel
3572,Acer,Aspire,Đã sử dụng (chưa sửa chữa),2 tháng,15 - 16.9 inch,Ryzen 5,8 GB,AMD,512 GB,Nước khác,laptop,9200000.0,AMD
3573,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Nước khác,laptop,4900000.0,Intel
3574,Asus,X Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,128 GB,Nước khác,laptop,3500000.0,Intel
3575,HP,ProBook,Đã sử dụng (qua sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,999999.0,Intel
3576,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,4850000.0,Intel
3577,Dell,Latitude,Mới,Còn bảo hành,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,256 GB,Mỹ,laptop,5000000.0,Intel
3578,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Việt Nam,laptop,7450000.0,Intel
3579,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nhật Bản,laptop,4900000.0,Intel
3580,HP,Pavilion,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,laptop,4000000.0,Intel
3581,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Apple M1,16 GB,Onboard,512 GB,Nước khác,laptop,22200000.0,Apple
3582,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i3,8 GB,Onboard,512 GB,Việt Nam,laptop,4500000.0,Intel
3583,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,AMD,128 GB,Việt Nam,laptop,1200000.0,Intel
3584,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,> 1 TB,Việt Nam,laptop,9900000.0,Intel
3585,HP,Elitebook,Đã sử dụng (chưa sửa chữa),Còn bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Nước khác,laptop,1800000.0,Intel
3586,HP,Notebook,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Việt Nam,laptop,7999000.0,Intel
3587,HP,Pavilion,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,5650000.0,Intel
3588,HP,Notebook,Đã sử dụng (chưa sửa chữa),1 tháng,15 - 16.9 inch,Intel Core i7,8 GB,AMD,256 GB,Việt Nam,laptop,5900000.0,Intel
3589,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i3,8 GB,Onboard,256 GB,Việt Nam,laptop,6500000.0,Intel
3590,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,5200000.0,Intel
3591,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nước khác,laptop,4890000.0,Intel
3592,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,11 - 12.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nước khác,laptop,5900000.0,Intel
3593,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Mỹ,laptop,4100000.0,Intel
3594,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Nước khác,laptop,6290000.0,Intel
3595,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Mỹ,laptop,5300000.0,Intel
3596,Asus,VivoBook S Series,Mới,Còn bảo hành,15 - 16.9 inch,Ryzen 5,16 GB,NVIDIA,512 GB,Việt Nam,laptop,18200000.0,AMD
3597,Apple,MacBook Pro,Đã sử dụng (chưa sửa chữa),4-6 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,laptop,7500000.0,Intel
3598,Hãng Khác,Dòng khác,Mới,Còn bảo hành,15 - 16.9 inch,Intel Core i5,16 GB,NVIDIA,512 GB,Nước khác,laptop,13500000.0,Intel
3599,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,laptop,6900000.0,Intel
3600,MSI,GF Series,Mới,Còn bảo hành,15 - 16.9 inch,Ryzen 7,8 GB,AMD,512 GB,Nước khác,laptop,13800000.0,AMD
3601,Dell,Precision,Đã sử dụng (chưa sửa chữa),Hết bảo hành,17 - 18.9 inch,Intel Core i7,8 GB,NVIDIA,128 GB,Nước khác,laptop,6800000.0,Intel
3602,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Việt Nam,laptop,3300000.0,Intel
3603,HP,ProBook,Mới,3 tháng,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,2900000.0,Intel
3604,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Nước khác,laptop,3500000.0,Intel
3605,Apple,MacBook Pro M1 Touch Bar,Mới,Hết bảo hành,13 - 14.9 inch,Apple M1,8 GB,Onboard,256 GB,Nước khác,laptop,17900000.0,Apple
3606,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Pentium,4 GB,Onboard,500 GB,Nước khác,laptop,1300000.0,Intel
3607,Dell,XPS,Mới,3 tháng,13 - 14.9 inch,Intel Core i7,8 GB,Onboard,512 GB,Mỹ,laptop,24500000.0,Intel
3608,Dell,XPS,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i7,16 GB,Onboard,512 GB,Việt Nam,laptop,23700000.0,Intel
3609,HP,Notebook,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Nước khác,laptop,7500000.0,Intel
3610,Dell,Inspiron,Mới,7-12 tháng,15 - 16.9 inch,Intel Core i7,> 32GB,Onboard,1 TB,Mỹ,laptop,18900000.0,Intel
3611,Dell,Precision,Đã sử dụng (chưa sửa chữa),3 tháng,17 - 18.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Nước khác,laptop,8400000.0,Intel
3612,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i9,16 GB,NVIDIA,1 TB,Nước khác,laptop,31600000.0,Intel
3613,Apple,MacBook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,laptop,12000000.0,Intel
3614,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Mỹ,laptop,10500000.0,Intel
3615,Dell,Latitude,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Nước khác,laptop,2500000.0,Intel
3616,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,AMD,16 GB,NVIDIA,512 GB,Nước khác,laptop,16000000.0,AMD
3617,Apple,MacBook Air M1,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Apple M1,8 GB,Onboard,256 GB,Nước khác,laptop,15000000.0,Apple
3618,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Nước khác,laptop,8500000.0,Intel
3619,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Trung Quốc,laptop,8990000.0,Intel
3620,Apple,MacBook Air,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Mỹ,laptop,5400000.0,Intel
3621,Dell,Precision,Đã sử dụng (chưa sửa chữa),4-6 tháng,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Mỹ,laptop,8900000.0,Intel
3622,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),Còn bảo hành,11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Nước khác,laptop,5000000.0,Intel
3623,Acer,Aspire,Đã sử dụng (chưa sửa chữa),Hết bảo hành,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Trung Quốc,laptop,123456.0,Intel
3624,HP,Compaq,Đã sử dụng (chưa sửa chữa),1 tháng,13 - 14.9 inch,Intel Core 2 Quad,4 GB,Onboard,< 128 GB,Việt Nam,laptop,750000.0,Intel
3625,Samsung,Galaxyboook,Đã sử dụng (chưa sửa chữa),Hết bảo hành,13 - 14.9 inch,AMD,8 GB,Onboard,128 GB,Nước khác,laptop,1600000.0,AMD
3626,HP,Compaq,Đã sử dụng (chưa sửa chữa),3 tháng,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Việt Nam,laptop,1300000.0,Intel
3627,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Việt Nam,laptop,6500000.0,Intel
3628,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),>12 tháng,15 - 16.9 inch,AMD,8 GB,Onboard,512 GB,Nước khác,laptop,8000000.0,AMD
3629,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),Còn bảo hành,15 - 16.9 inch,Intel Core i5,16 GB,NVIDIA,512 GB,Nước khác,laptop,15500000.0,Intel
3630,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3 tháng,15 - 16.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Mỹ,laptop,7000000.0,Intel
3631,Lenovo,IdeaPad,Mới,Hết bảo hành,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,512 GB,Trung Quốc,laptop,7500000.0,Intel
